20131018042413,http://web.archive.org/web/20131018042413/http://www.newsweek.com:80/us,yes
20131018055540,http://web.archive.org/web/20131018055540/http://www.newsweek.com:80/us?,yes
20131020083049,http://web.archive.org/web/20131020083049/http://www.newsweek.com/us,yes
20131023225945,http://web.archive.org/web/20131023225945/http://www.newsweek.com/us,yes
20131025000437,http://web.archive.org/web/20131025000437/http://www.newsweek.com/us,yes
20131025231415,http://web.archive.org/web/20131025231415/http://www.newsweek.com/us,yes
20131026182534,http://web.archive.org/web/20131026182534/http://www.newsweek.com/us,yes
20131028032357,http://web.archive.org/web/20131028032357/http://www.newsweek.com/us,yes
20131028200657,http://web.archive.org/web/20131028200657/http://www.newsweek.com/us,yes
20131029204734,http://web.archive.org/web/20131029204734/http://www.newsweek.com/us,yes
20131030211916,http://web.archive.org/web/20131030211916/http://www.newsweek.com/us,yes
20131031214820,http://web.archive.org/web/20131031214820/http://www.newsweek.com/us,yes
20131101065806,http://web.archive.org/web/20131101065806/http://www.newsweek.com/us,yes
20131106011807,http://web.archive.org/web/20131106011807/http://www.newsweek.com/us,yes
20131107012958,http://web.archive.org/web/20131107012958/http://www.newsweek.com/us,yes
20131108030607,http://web.archive.org/web/20131108030607/http://www.newsweek.com/us,yes
20131109035709,http://web.archive.org/web/20131109035709/http://www.newsweek.com/us,yes
20131110043133,http://web.archive.org/web/20131110043133/http://www.newsweek.com/us,yes
20131111050607,http://web.archive.org/web/20131111050607/http://www.newsweek.com/us,yes
20131112054528,http://web.archive.org/web/20131112054528/http://www.newsweek.com/us,yes
20131113061723,http://web.archive.org/web/20131113061723/http://www.newsweek.com/us,yes
20131114062307,http://web.archive.org/web/20131114062307/http://www.newsweek.com/us,yes
20131115073938,http://web.archive.org/web/20131115073938/http://www.newsweek.com/us,yes
20131116081535,http://web.archive.org/web/20131116081535/http://www.newsweek.com/us,yes
20131116085000,http://web.archive.org/web/20131116085000/http://www.newsweek.com/us,yes
20131118084933,http://web.archive.org/web/20131118084933/http://www.newsweek.com/us,yes
20131120110144,http://web.archive.org/web/20131120110144/http://www.newsweek.com/us,yes
20131121105346,http://web.archive.org/web/20131121105346/http://www.newsweek.com/us,yes
20131121120414,http://web.archive.org/web/20131121120414/http://www.newsweek.com/us,yes
20131122204527,http://web.archive.org/web/20131122204527/http://www.newsweek.com/us,yes
20131123184919,http://web.archive.org/web/20131123184919/http://www.newsweek.com/us,yes
20131124165326,http://web.archive.org/web/20131124165326/http://www.newsweek.com/us,yes
20131125172102,http://web.archive.org/web/20131125172102/http://www.newsweek.com/us,yes
20131127185802,http://web.archive.org/web/20131127185802/http://www.newsweek.com/us,yes
20131128192101,http://web.archive.org/web/20131128192101/http://www.newsweek.com/us,yes
20131129193643,http://web.archive.org/web/20131129193643/http://www.newsweek.com/us,yes
20131130201758,http://web.archive.org/web/20131130201758/http://www.newsweek.com/us,yes
20131201203337,http://web.archive.org/web/20131201203337/http://www.newsweek.com/us,yes
20131202204451,http://web.archive.org/web/20131202204451/http://www.newsweek.com/us,yes
20131203212437,http://web.archive.org/web/20131203212437/http://www.newsweek.com/us,yes
20131204213716,http://web.archive.org/web/20131204213716/http://www.newsweek.com/us,yes
20131205224506,http://web.archive.org/web/20131205224506/http://www.newsweek.com/us,yes
20131206232326,http://web.archive.org/web/20131206232326/http://www.newsweek.com/us,yes
20131207233906,http://web.archive.org/web/20131207233906/http://www.newsweek.com/us,yes
20131208234705,http://web.archive.org/web/20131208234705/http://www.newsweek.com/us,yes
20131209235213,http://web.archive.org/web/20131209235213/http://www.newsweek.com/us,yes
20131211001021,http://web.archive.org/web/20131211001021/http://www.newsweek.com/us,yes
20131212074533,http://web.archive.org/web/20131212074533/http://www.newsweek.com/us,yes
20131213061234,http://web.archive.org/web/20131213061234/http://www.newsweek.com/us,yes
20131214072159,http://web.archive.org/web/20131214072159/http://www.newsweek.com/us,yes
20131215222104,http://web.archive.org/web/20131215222104/http://www.newsweek.com/us,yes
20131216121649,http://web.archive.org/web/20131216121649/http://www.newsweek.com/us,yes
20131217123134,http://web.archive.org/web/20131217123134/http://www.newsweek.com/us,yes
20131218134202,http://web.archive.org/web/20131218134202/http://www.newsweek.com/us,yes
20131219144322,http://web.archive.org/web/20131219144322/http://www.newsweek.com/us,yes
20131220203453,http://web.archive.org/web/20131220203453/http://www.newsweek.com/us,yes
20131222213746,http://web.archive.org/web/20131222213746/http://www.newsweek.com/us,yes
20131223014602,http://web.archive.org/web/20131223014602/http://www.newsweek.com/us,yes
20131224225517,http://web.archive.org/web/20131224225517/http://www.newsweek.com/us,yes
20131225233520,http://web.archive.org/web/20131225233520/http://www.newsweek.com/us,yes
20131226235413,http://web.archive.org/web/20131226235413/http://www.newsweek.com/us,yes
20131228002909,http://web.archive.org/web/20131228002909/http://www.newsweek.com/us,yes
20131229011048,http://web.archive.org/web/20131229011048/http://www.newsweek.com/us,yes
20131231024401,http://web.archive.org/web/20131231024401/http://www.newsweek.com/us,yes
20131231214527,http://web.archive.org/web/20131231214527/http://www.newsweek.com/us,yes
20140101032346,http://web.archive.org/web/20140101032346/http://www.newsweek.com/us,yes
20140102045120,http://web.archive.org/web/20140102045120/http://www.newsweek.com/us,yes
20140103205203,http://web.archive.org/web/20140103205203/http://www.newsweek.com/us,yes
20140104211342,http://web.archive.org/web/20140104211342/http://www.newsweek.com/us,yes
20140106000542,http://web.archive.org/web/20140106000542/http://www.newsweek.com/us,yes
20140106223815,http://web.archive.org/web/20140106223815/http://www.newsweek.com/us,yes
20140107232700,http://web.archive.org/web/20140107232700/http://www.newsweek.com/us,yes
20140108111920,http://web.archive.org/web/20140108111920/http://www.newsweek.com/us,yes
20140109134927,http://web.archive.org/web/20140109134927/http://www.newsweek.com/us,yes
20140110131446,http://web.archive.org/web/20140110131446/http://www.newsweek.com/us,yes
20140112014143,http://web.archive.org/web/20140112014143/http://www.newsweek.com/us,yes
20140112233246,http://web.archive.org/web/20140112233246/http://www.newsweek.com/us,yes
